idProposicao,uri,dataApresentacao,siglaTipo,codTipo,numero,ano,nomeProposicao,indTramitando
140425,http://legis.senado.gov.br/dadosabertos/materia/140425,2020-01-31,REQ,,00001,2020,REQ 1/2020 - CMA,Não
140422,http://legis.senado.gov.br/dadosabertos/materia/140422,2020-01-30,REQ,,00001,2020,REQ 1/2020 - CE,Não
140432,http://legis.senado.gov.br/dadosabertos/materia/140432,2020-02-03,REQ,,00001,2020,REQ 1/2020 - CDH,Não
140494,http://legis.senado.gov.br/dadosabertos/materia/140494,2020-02-05,REQ,,00001,2020,REQ 1/2020 - CRA,Não
140491,http://legis.senado.gov.br/dadosabertos/materia/140491,2020-01-27,REQ,,00001,2020,REQ 1/2020 - CDIR,Sim
140427,http://legis.senado.gov.br/dadosabertos/materia/140427,2020-02-03,REQ,,00001,2020,REQ 1/2020 - CTFC,Não
140411,http://legis.senado.gov.br/dadosabertos/materia/140411,2020-01-28,REQ,,00001,2020,REQ 1/2020 - CAS,Não
140441,http://legis.senado.gov.br/dadosabertos/materia/140441,2020-02-03,REQ,,00001,2020,REQ 1/2020 - CRE,Não
140496,http://legis.senado.gov.br/dadosabertos/materia/140496,2020-02-05,REQ,,00001,2020,REQ 1/2020 - CCJ,Não
140428,http://legis.senado.gov.br/dadosabertos/materia/140428,2020-02-03,REQ,,00002,2020,REQ 2/2020 - CTFC,Sim
140612,http://legis.senado.gov.br/dadosabertos/materia/140612,2020-02-11,REQ,,00002,2020,REQ 2/2020 - CI,Não
140580,http://legis.senado.gov.br/dadosabertos/materia/140580,2019-12-18,REQ,,00002,2020,REQ 2/2020 - CDIR,Sim
140642,http://legis.senado.gov.br/dadosabertos/materia/140642,2020-02-11,REQ,,00002,2020,REQ 2/2020 - CDR,Sim
140609,http://legis.senado.gov.br/dadosabertos/materia/140609,2020-02-11,REQ,,00002,2020,REQ 2/2020 - CAE,Sim
140666,http://legis.senado.gov.br/dadosabertos/materia/140666,2020-02-12,REQ,,00002,2020,REQ 2/2020 - CMCVM,Sim
140650,http://legis.senado.gov.br/dadosabertos/materia/140650,2020-02-12,REQ,,00002,2020,REQ 2/2020 - CRA,Não
140654,http://legis.senado.gov.br/dadosabertos/materia/140654,2020-02-12,REQ,,00002,2020,REQ 2/2020 - CCT,Sim
140426,http://legis.senado.gov.br/dadosabertos/materia/140426,2020-01-31,REQ,,00002,2020,REQ 2/2020 - CMA,Não
140497,http://legis.senado.gov.br/dadosabertos/materia/140497,2020-02-05,REQ,,00002,2020,REQ 2/2020 - CCJ,Não
140451,http://legis.senado.gov.br/dadosabertos/materia/140451,2020-02-04,REQ,,00002,2020,REQ 2/2020 - CRE,Sim
140453,http://legis.senado.gov.br/dadosabertos/materia/140453,2020-02-04,REQ,,00002,2020,REQ 2/2020 - CE,Não
140435,http://legis.senado.gov.br/dadosabertos/materia/140435,2020-02-03,REQ,,00002,2020,REQ 2/2020 - CDH,Não
140443,http://legis.senado.gov.br/dadosabertos/materia/140443,2020-02-04,REQ,,00002,2020,REQ 2/2020 - CAS,Não
140429,http://legis.senado.gov.br/dadosabertos/materia/140429,2020-02-03,REQ,,00003,2020,REQ 3/2020 - CTFC,Sim
140954,http://legis.senado.gov.br/dadosabertos/materia/140954,2020-03-05,REQ,,00003,2020,REQ 3/2020 - CMCVM,Sim
140774,http://legis.senado.gov.br/dadosabertos/materia/140774,2020-02-19,REQ,,00003,2020,REQ 3/2020 - CRA,Sim
140703,http://legis.senado.gov.br/dadosabertos/materia/140703,2020-02-18,REQ,,00003,2020,REQ 3/2020 - CCT,Sim
140586,http://legis.senado.gov.br/dadosabertos/materia/140586,2019-12-20,REQ,,00003,2020,REQ 3/2020 - CDIR,Sim
140726,http://legis.senado.gov.br/dadosabertos/materia/140726,2020-02-18,REQ,,00003,2020,REQ 3/2020 - CE,Não
140783,http://legis.senado.gov.br/dadosabertos/materia/140783,2020-02-19,REQ,,00003,2020,REQ 3/2020 - CDR,Não
140610,http://legis.senado.gov.br/dadosabertos/materia/140610,2020-02-11,REQ,,00003,2020,REQ 3/2020 - CAE,Sim
140675,http://legis.senado.gov.br/dadosabertos/materia/140675,2020-02-12,REQ,,00003,2020,REQ 3/2020 - CI,Não
140498,http://legis.senado.gov.br/dadosabertos/materia/140498,2020-02-05,REQ,,00003,2020,REQ 3/2020 - CCJ,Não
140454,http://legis.senado.gov.br/dadosabertos/materia/140454,2020-02-04,REQ,,00003,2020,REQ 3/2020 - CRE,Não
140440,http://legis.senado.gov.br/dadosabertos/materia/140440,2020-02-03,REQ,,00003,2020,REQ 3/2020 - CMA,Não
140436,http://legis.senado.gov.br/dadosabertos/materia/140436,2020-02-03,REQ,,00003,2020,REQ 3/2020 - CDH,Não
140514,http://legis.senado.gov.br/dadosabertos/materia/140514,2020-02-05,REQ,,00003,2020,REQ 3/2020 - CAS,Não
140437,http://legis.senado.gov.br/dadosabertos/materia/140437,2020-02-03,REQ,,00004,2020,REQ 4/2020 - CDH,Não
140955,http://legis.senado.gov.br/dadosabertos/materia/140955,2020-03-05,REQ,,00004,2020,REQ 4/2020 - CMCVM,Sim
140845,http://legis.senado.gov.br/dadosabertos/materia/140845,2020-03-02,REQ,,00004,2020,REQ 4/2020 - CDR,Sim
140727,http://legis.senado.gov.br/dadosabertos/materia/140727,2020-02-18,REQ,,00004,2020,REQ 4/2020 - CE,Não
140575,http://legis.senado.gov.br/dadosabertos/materia/140575,2020-02-18,REQ,,00004,2020,REQ 4/2020 - CRE,Sim
140704,http://legis.senado.gov.br/dadosabertos/materia/140704,2020-02-18,REQ,,00004,2020,REQ 4/2020 - CCT,Sim
140614,http://legis.senado.gov.br/dadosabertos/materia/140614,2020-02-11,REQ,,00004,2020,REQ 4/2020 - CAE,Sim
140775,http://legis.senado.gov.br/dadosabertos/materia/140775,2020-02-19,REQ,,00004,2020,REQ 4/2020 - CRA,Sim
140694,http://legis.senado.gov.br/dadosabertos/materia/140694,2020-02-13,REQ,,00004,2020,REQ 4/2020 - CI,Não
140587,http://legis.senado.gov.br/dadosabertos/materia/140587,2019-12-19,REQ,,00004,2020,REQ 4/2020 - CDIR,Sim
140515,http://legis.senado.gov.br/dadosabertos/materia/140515,2020-02-13,REQ,,00004,2020,REQ 4/2020 - CAS,Sim
140499,http://legis.senado.gov.br/dadosabertos/materia/140499,2020-02-05,REQ,,00004,2020,REQ 4/2020 - CCJ,Não
140444,http://legis.senado.gov.br/dadosabertos/materia/140444,2020-02-04,REQ,,00004,2020,REQ 4/2020 - CTFC,Sim
140480,http://legis.senado.gov.br/dadosabertos/materia/140480,2020-02-04,REQ,,00004,2020,REQ 4/2020 - CMA,Não
140500,http://legis.senado.gov.br/dadosabertos/materia/140500,2020-02-05,REQ,,00005,2020,REQ 5/2020 - CCJ,Não
140802,http://legis.senado.gov.br/dadosabertos/materia/140802,2020-02-20,REQ,,00005,2020,REQ 5/2020 - CI,Não
140975,http://legis.senado.gov.br/dadosabertos/materia/140975,2020-03-06,REQ,,00005,2020,REQ 5/2020 - CDR,Não
140821,http://legis.senado.gov.br/dadosabertos/materia/140821,2020-02-21,REQ,,00005,2020,REQ 5/2020 - CE,Sim
140776,http://legis.senado.gov.br/dadosabertos/materia/140776,2020-02-19,REQ,,00005,2020,REQ 5/2020 - CRA,Sim
140607,http://legis.senado.gov.br/dadosabertos/materia/140607,2020-02-11,REQ,,00005,2020,REQ 5/2020 - CTFC,Sim
140571,http://legis.senado.gov.br/dadosabertos/materia/140571,2020-02-06,REQ,,00005,2020,REQ 5/2020 - CMA,Sim
140573,http://legis.senado.gov.br/dadosabertos/materia/140573,2020-02-06,REQ,,00005,2020,REQ 5/2020 - CAS,Não
140655,http://legis.senado.gov.br/dadosabertos/materia/140655,2020-02-12,REQ,,00005,2020,REQ 5/2020 - CRE,Não
140664,http://legis.senado.gov.br/dadosabertos/materia/140664,2020-02-12,REQ,,00005,2020,REQ 5/2020 - CAE,Sim
140588,http://legis.senado.gov.br/dadosabertos/materia/140588,2020-01-10,REQ,,00005,2020,REQ 5/2020 - CDIR,Sim
140705,http://legis.senado.gov.br/dadosabertos/materia/140705,2020-02-18,REQ,,00005,2020,REQ 5/2020 - CCT,Sim
140448,http://legis.senado.gov.br/dadosabertos/materia/140448,2020-02-04,REQ,,00005,2020,REQ 5/2020 - CDH,Não
140449,http://legis.senado.gov.br/dadosabertos/materia/140449,2020-02-04,REQ,,00006,2020,REQ 6/2020 - CDH,Não
140828,http://legis.senado.gov.br/dadosabertos/materia/140828,2020-02-27,REQ,,00006,2020,REQ 6/2020 - CI,Não
140977,http://legis.senado.gov.br/dadosabertos/materia/140977,2020-03-06,REQ,,00006,2020,REQ 6/2020 - CDR,Não
140829,http://legis.senado.gov.br/dadosabertos/materia/140829,2020-02-27,REQ,,00006,2020,REQ 6/2020 - CE,Não
140777,http://legis.senado.gov.br/dadosabertos/materia/140777,2020-02-19,REQ,,00006,2020,REQ 6/2020 - CRA,Não
140719,http://legis.senado.gov.br/dadosabertos/materia/140719,2020-02-18,REQ,,00006,2020,REQ 6/2020 - CAE,Sim
140608,http://legis.senado.gov.br/dadosabertos/materia/140608,2020-02-11,REQ,,00006,2020,REQ 6/2020 - CTFC,Não
140656,http://legis.senado.gov.br/dadosabertos/materia/140656,2020-02-12,REQ,,00006,2020,REQ 6/2020 - CRE,Não
140597,http://legis.senado.gov.br/dadosabertos/materia/140597,2020-02-10,REQ,,00006,2020,REQ 6/2020 - CAS,Não
140603,http://legis.senado.gov.br/dadosabertos/materia/140603,2020-02-10,REQ,,00006,2020,REQ 6/2020 - CMA,Não
140706,http://legis.senado.gov.br/dadosabertos/materia/140706,2020-02-18,REQ,,00006,2020,REQ 6/2020 - CCT,Sim
140589,http://legis.senado.gov.br/dadosabertos/materia/140589,2020-02-04,REQ,,00006,2020,REQ 6/2020 - CDIR,Sim
140501,http://legis.senado.gov.br/dadosabertos/materia/140501,2020-02-05,REQ,,00006,2020,REQ 6/2020 - CCJ,Não
140461,http://legis.senado.gov.br/dadosabertos/materia/140461,2020-02-04,REQ,,00007,2020,REQ 7/2020 - CDH,Não
140847,http://legis.senado.gov.br/dadosabertos/materia/140847,2020-03-02,REQ,,00007,2020,REQ 7/2020 - CI,Não
140810,http://legis.senado.gov.br/dadosabertos/materia/140810,2020-02-20,REQ,,00007,2020,REQ 7/2020 - CTFC,Sim
141062,http://legis.senado.gov.br/dadosabertos/materia/141062,2020-03-11,REQ,,00007,2020,REQ 7/2020 - CRA,Sim
140978,http://legis.senado.gov.br/dadosabertos/materia/140978,2020-03-06,REQ,,00007,2020,REQ 7/2020 - CDR,Não
140856,http://legis.senado.gov.br/dadosabertos/materia/140856,2020-03-03,REQ,,00007,2020,REQ 7/2020 - CE,Não
140604,http://legis.senado.gov.br/dadosabertos/materia/140604,2020-02-10,REQ,,00007,2020,REQ 7/2020 - CMA,Não
140707,http://legis.senado.gov.br/dadosabertos/materia/140707,2020-02-18,REQ,,00007,2020,REQ 7/2020 - CCT,Sim
140658,http://legis.senado.gov.br/dadosabertos/materia/140658,2020-02-12,REQ,,00007,2020,REQ 7/2020 - CRE,Não
140590,http://legis.senado.gov.br/dadosabertos/materia/140590,2020-02-05,REQ,,00007,2020,REQ 7/2020 - CDIR,Sim
140725,http://legis.senado.gov.br/dadosabertos/materia/140725,2020-02-18,REQ,,00007,2020,REQ 7/2020 - CAE,Sim
140601,http://legis.senado.gov.br/dadosabertos/materia/140601,2020-02-10,REQ,,00007,2020,REQ 7/2020 - CAS,Não
140502,http://legis.senado.gov.br/dadosabertos/materia/140502,2020-02-05,REQ,,00007,2020,REQ 7/2020 - CCJ,Não
140567,http://legis.senado.gov.br/dadosabertos/materia/140567,2020-02-06,REQ,,00008,2020,REQ 8/2020 - CDH,Sim
140860,http://legis.senado.gov.br/dadosabertos/materia/140860,2020-03-03,REQ,,00008,2020,REQ 8/2020 - CE,Sim
140849,http://legis.senado.gov.br/dadosabertos/materia/140849,2020-03-03,REQ,,00008,2020,REQ 8/2020 - CI,Não
140979,http://legis.senado.gov.br/dadosabertos/materia/140979,2020-03-06,REQ,,00008,2020,REQ 8/2020 - CDR,Não
140835,http://legis.senado.gov.br/dadosabertos/materia/140835,2020-02-28,REQ,,00008,2020,REQ 8/2020 - CTFC,Sim
140693,http://legis.senado.gov.br/dadosabertos/materia/140693,2020-02-13,REQ,,00008,2020,REQ 8/2020 - CRE,Não
140729,http://legis.senado.gov.br/dadosabertos/materia/140729,2020-02-18,REQ,,00008,2020,REQ 8/2020 - CAE,Sim
140708,http://legis.senado.gov.br/dadosabertos/materia/140708,2020-02-18,REQ,,00008,2020,REQ 8/2020 - CCT,Sim
140653,http://legis.senado.gov.br/dadosabertos/materia/140653,2020-02-12,REQ,,00008,2020,REQ 8/2020 - CCJ,Sim
140605,http://legis.senado.gov.br/dadosabertos/materia/140605,2020-02-10,REQ,,00008,2020,REQ 8/2020 - CMA,Não
140593,http://legis.senado.gov.br/dadosabertos/materia/140593,2020-02-07,REQ,,00008,2020,REQ 8/2020 - CDIR,Sim
140647,http://legis.senado.gov.br/dadosabertos/materia/140647,2020-02-12,REQ,,00008,2020,REQ 8/2020 - CAS,Não
140606,http://legis.senado.gov.br/dadosabertos/materia/140606,2020-02-10,REQ,,00009,2020,REQ 9/2020 - CMA,Não
141011,http://legis.senado.gov.br/dadosabertos/materia/141011,2020-03-10,REQ,,00009,2020,REQ 9/2020 - CE,Sim
140859,http://legis.senado.gov.br/dadosabertos/materia/140859,2020-03-03,REQ,,00009,2020,REQ 9/2020 - CI,Não
141030,http://legis.senado.gov.br/dadosabertos/materia/141030,2020-03-11,REQ,,00009,2020,REQ 9/2020 - CDR,Não
140836,http://legis.senado.gov.br/dadosabertos/materia/140836,2020-02-28,REQ,,00009,2020,REQ 9/2020 - CTFC,Sim
140820,http://legis.senado.gov.br/dadosabertos/materia/140820,2020-02-21,REQ,,00009,2020,REQ 9/2020 - CAE,Sim
140680,http://legis.senado.gov.br/dadosabertos/materia/140680,2020-02-19,REQ,,00009,2020,REQ 9/2020 - CAS,Sim
140695,http://legis.senado.gov.br/dadosabertos/materia/140695,2020-02-13,REQ,,00009,2020,REQ 9/2020 - CRE,Sim
140709,http://legis.senado.gov.br/dadosabertos/materia/140709,2020-02-18,REQ,,00009,2020,REQ 9/2020 - CCT,Sim
140638,http://legis.senado.gov.br/dadosabertos/materia/140638,2020-02-11,REQ,,00009,2020,REQ 9/2020 - CDH,Não
140779,http://legis.senado.gov.br/dadosabertos/materia/140779,2020-02-19,REQ,,00009,2020,REQ 9/2020 - CCJ,Sim
140594,http://legis.senado.gov.br/dadosabertos/materia/140594,2020-02-10,REQ,,00009,2020,REQ 9/2020 - CDIR,Sim
140768,http://legis.senado.gov.br/dadosabertos/materia/140768,2020-02-19,REQ,,00010,2020,REQ 10/2020 - CAS,Não
141014,http://legis.senado.gov.br/dadosabertos/materia/141014,2020-03-10,REQ,,00010,2020,REQ 10/2020 - CE,Sim
140913,http://legis.senado.gov.br/dadosabertos/materia/140913,2020-03-04,REQ,,00010,2020,REQ 10/2020 - CCJ,Sim
140837,http://legis.senado.gov.br/dadosabertos/materia/140837,2020-02-28,REQ,,00010,2020,REQ 10/2020 - CTFC,Não
140992,http://legis.senado.gov.br/dadosabertos/materia/140992,2020-03-09,REQ,,00010,2020,REQ 10/2020 - CI,Sim
141031,http://legis.senado.gov.br/dadosabertos/materia/141031,2020-03-11,REQ,,00010,2020,REQ 10/2020 - CDR,Não
140823,http://legis.senado.gov.br/dadosabertos/materia/140823,2020-02-21,REQ,,00010,2020,REQ 10/2020 - CAE,Sim
140595,http://legis.senado.gov.br/dadosabertos/materia/140595,2020-02-10,REQ,,00010,2020,REQ 10/2020 - CDIR,Sim
140710,http://legis.senado.gov.br/dadosabertos/materia/140710,2020-02-14,REQ,,00010,2020,REQ 10/2020 - CCT,Sim
140752,http://legis.senado.gov.br/dadosabertos/materia/140752,2020-02-18,REQ,,00010,2020,REQ 10/2020 - CRE,Sim
140716,http://legis.senado.gov.br/dadosabertos/materia/140716,2020-02-17,REQ,,00010,2020,REQ 10/2020 - CDH,Não
140615,http://legis.senado.gov.br/dadosabertos/materia/140615,2020-02-11,REQ,,00010,2020,REQ 10/2020 - CMA,Sim
140617,http://legis.senado.gov.br/dadosabertos/materia/140617,2020-02-11,REQ,,00011,2020,REQ 11/2020 - CMA,Sim
140914,http://legis.senado.gov.br/dadosabertos/materia/140914,2020-03-04,REQ,,00011,2020,REQ 11/2020 - CCJ,Sim
140806,http://legis.senado.gov.br/dadosabertos/materia/140806,2020-02-20,REQ,,00011,2020,REQ 11/2020 - CRE,Sim
141032,http://legis.senado.gov.br/dadosabertos/materia/141032,2020-03-12,REQ,,00011,2020,REQ 11/2020 - CDR,Sim
141012,http://legis.senado.gov.br/dadosabertos/materia/141012,2020-03-10,REQ,,00011,2020,REQ 11/2020 - CI,Não
140848,http://legis.senado.gov.br/dadosabertos/materia/140848,2020-03-03,REQ,,00011,2020,REQ 11/2020 - CAE,Sim
140838,http://legis.senado.gov.br/dadosabertos/materia/140838,2020-02-28,REQ,,00011,2020,REQ 11/2020 - CTFC,Sim
141015,http://legis.senado.gov.br/dadosabertos/materia/141015,2020-03-10,REQ,,00011,2020,REQ 11/2020 - CE,Sim
140596,http://legis.senado.gov.br/dadosabertos/materia/140596,2020-02-10,REQ,,00011,2020,REQ 11/2020 - CDIR,Sim
140711,http://legis.senado.gov.br/dadosabertos/materia/140711,2020-02-17,REQ,,00011,2020,REQ 11/2020 - CCT,Sim
140769,http://legis.senado.gov.br/dadosabertos/materia/140769,2020-02-19,REQ,,00011,2020,REQ 11/2020 - CAS,Não
140724,http://legis.senado.gov.br/dadosabertos/materia/140724,2020-02-18,REQ,,00011,2020,REQ 11/2020 - CDH,Não
140641,http://legis.senado.gov.br/dadosabertos/materia/140641,2020-02-11,REQ,,00012,2020,REQ 12/2020 - CDIR,Sim
141080,http://legis.senado.gov.br/dadosabertos/materia/141080,2020-03-11,REQ,,00012,2020,REQ 12/2020 - CDR,Sim
140839,http://legis.senado.gov.br/dadosabertos/materia/140839,2020-02-28,REQ,,00012,2020,REQ 12/2020 - CTFC,Sim
140863,http://legis.senado.gov.br/dadosabertos/materia/140863,2020-03-03,REQ,,00012,2020,REQ 12/2020 - CAE,Sim
140827,http://legis.senado.gov.br/dadosabertos/materia/140827,2020-02-21,REQ,,00012,2020,REQ 12/2020 - CDH,Não
140915,http://legis.senado.gov.br/dadosabertos/materia/140915,2020-03-04,REQ,,00012,2020,REQ 12/2020 - CCJ,Sim
140844,http://legis.senado.gov.br/dadosabertos/materia/140844,2020-03-02,REQ,,00012,2020,REQ 12/2020 - CRE,Sim
141016,http://legis.senado.gov.br/dadosabertos/materia/141016,2020-03-10,REQ,,00012,2020,REQ 12/2020 - CE,Sim
140771,http://legis.senado.gov.br/dadosabertos/materia/140771,2020-02-19,REQ,,00012,2020,REQ 12/2020 - CAS,Não
140788,http://legis.senado.gov.br/dadosabertos/materia/140788,2020-02-19,REQ,,00012,2020,REQ 12/2020 - CMA,Sim
140712,http://legis.senado.gov.br/dadosabertos/materia/140712,2020-02-17,REQ,,00012,2020,REQ 12/2020 - CCT,Sim
140723,http://legis.senado.gov.br/dadosabertos/materia/140723,2020-02-18,REQ,,00013,2020,REQ 13/2020 - CCT,Sim
140916,http://legis.senado.gov.br/dadosabertos/materia/140916,2020-03-04,REQ,,00013,2020,REQ 13/2020 - CCJ,Sim
140843,http://legis.senado.gov.br/dadosabertos/materia/140843,2020-03-02,REQ,,00013,2020,REQ 13/2020 - CTFC,Sim
140861,http://legis.senado.gov.br/dadosabertos/materia/140861,2020-03-03,REQ,,00013,2020,REQ 13/2020 - CRE,Sim
140809,http://legis.senado.gov.br/dadosabertos/materia/140809,2020-02-20,REQ,,00013,2020,REQ 13/2020 - CMA,Sim
141018,http://legis.senado.gov.br/dadosabertos/materia/141018,2020-03-10,REQ,,00013,2020,REQ 13/2020 - CE,Sim
141010,http://legis.senado.gov.br/dadosabertos/materia/141010,2020-03-10,REQ,,00013,2020,REQ 13/2020 - CAE,Não
140961,http://legis.senado.gov.br/dadosabertos/materia/140961,2020-03-05,REQ,,00013,2020,REQ 13/2020 - CDH,Sim
140645,http://legis.senado.gov.br/dadosabertos/materia/140645,2020-02-12,REQ,,00013,2020,REQ 13/2020 - CDIR,Sim
140795,http://legis.senado.gov.br/dadosabertos/materia/140795,2020-02-19,REQ,,00013,2020,REQ 13/2020 - CAS,Não
140670,http://legis.senado.gov.br/dadosabertos/materia/140670,2020-02-12,REQ,,00014,2020,REQ 14/2020 - CDIR,Sim
141082,http://legis.senado.gov.br/dadosabertos/materia/141082,2020-03-12,REQ,,00014,2020,REQ 14/2020 - CE,Sim
140826,http://legis.senado.gov.br/dadosabertos/materia/140826,2020-02-21,REQ,,00014,2020,REQ 14/2020 - CMA,Sim
140865,http://legis.senado.gov.br/dadosabertos/materia/140865,2020-03-03,REQ,,00014,2020,REQ 14/2020 - CTFC,Não
140932,http://legis.senado.gov.br/dadosabertos/materia/140932,2020-03-04,REQ,,00014,2020,REQ 14/2020 - CRE,Sim
140917,http://legis.senado.gov.br/dadosabertos/materia/140917,2020-03-03,REQ,,00014,2020,REQ 14/2020 - CCJ,Sim
140805,http://legis.senado.gov.br/dadosabertos/materia/140805,2020-02-20,REQ,,00014,2020,REQ 14/2020 - CAS,Sim
141013,http://legis.senado.gov.br/dadosabertos/materia/141013,2020-03-10,REQ,,00014,2020,REQ 14/2020 - CAE,Não
140803,http://legis.senado.gov.br/dadosabertos/materia/140803,2020-02-20,REQ,,00014,2020,REQ 14/2020 - CCT,Sim
140967,http://legis.senado.gov.br/dadosabertos/materia/140967,2020-03-06,REQ,,00014,2020,REQ 14/2020 - CDH,Sim
140470,http://legis.senado.gov.br/dadosabertos/materia/140470,2020-02-04,REQ,,00015,2020,REQ 15/2020 - MPV 905/2019,Sim
140855,http://legis.senado.gov.br/dadosabertos/materia/140855,2020-03-03,REQ,,00015,2020,REQ 15/2020 - CMA,Sim
140963,http://legis.senado.gov.br/dadosabertos/materia/140963,2020-03-05,REQ,,00015,2020,REQ 15/2020 - CRE,Sim
141017,http://legis.senado.gov.br/dadosabertos/materia/141017,2020-03-10,REQ,,00015,2020,REQ 15/2020 - CAE,Não
140918,http://legis.senado.gov.br/dadosabertos/materia/140918,2020-03-04,REQ,,00015,2020,REQ 15/2020 - CCJ,Sim
140832,http://legis.senado.gov.br/dadosabertos/materia/140832,2020-02-28,REQ,,00015,2020,REQ 15/2020 - CAS,Não
140968,http://legis.senado.gov.br/dadosabertos/materia/140968,2020-03-06,REQ,,00015,2020,REQ 15/2020 - CDH,Sim
140812,http://legis.senado.gov.br/dadosabertos/materia/140812,2020-03-02,REQ,,00015,2020,REQ 15/2020 - CCT,Sim
140676,http://legis.senado.gov.br/dadosabertos/materia/140676,2020-02-13,REQ,,00015,2020,REQ 15/2020 - CDIR,Sim
140699,http://legis.senado.gov.br/dadosabertos/materia/140699,2020-02-14,REQ,,00016,2020,REQ 16/2020 - CDIR,Não
140833,http://legis.senado.gov.br/dadosabertos/materia/140833,2020-02-28,REQ,,00016,2020,REQ 16/2020 - CAS,Não
140813,http://legis.senado.gov.br/dadosabertos/materia/140813,2020-03-02,REQ,,00016,2020,REQ 16/2020 - CCT,Sim
141025,http://legis.senado.gov.br/dadosabertos/materia/141025,2020-03-10,REQ,,00016,2020,REQ 16/2020 - CRE,Sim
141019,http://legis.senado.gov.br/dadosabertos/materia/141019,2020-03-10,REQ,,00016,2020,REQ 16/2020 - CAE,Não
140919,http://legis.senado.gov.br/dadosabertos/materia/140919,2020-03-04,REQ,,00016,2020,REQ 16/2020 - CCJ,Sim
140969,http://legis.senado.gov.br/dadosabertos/materia/140969,2020-03-06,REQ,,00016,2020,REQ 16/2020 - CDH,Sim
140858,http://legis.senado.gov.br/dadosabertos/materia/140858,2020-03-03,REQ,,00016,2020,REQ 16/2020 - CMA,Sim
140700,http://legis.senado.gov.br/dadosabertos/materia/140700,2020-02-14,REQ,,00017,2020,REQ 17/2020 - CDIR,Não
141026,http://legis.senado.gov.br/dadosabertos/materia/141026,2020-03-10,REQ,,00017,2020,REQ 17/2020 - CAE,Sim
140815,http://legis.senado.gov.br/dadosabertos/materia/140815,2020-03-02,REQ,,00017,2020,REQ 17/2020 - CCT,Sim
140920,http://legis.senado.gov.br/dadosabertos/materia/140920,2020-03-04,REQ,,00017,2020,REQ 17/2020 - CCJ,Sim
140853,http://legis.senado.gov.br/dadosabertos/materia/140853,2020-03-03,REQ,,00017,2020,REQ 17/2020 - CAS,Sim
141021,http://legis.senado.gov.br/dadosabertos/materia/141021,2020-03-10,REQ,,00017,2020,REQ 17/2020 - CMA,Sim
140970,http://legis.senado.gov.br/dadosabertos/materia/140970,2020-03-06,REQ,,00017,2020,REQ 17/2020 - CDH,Sim
140701,http://legis.senado.gov.br/dadosabertos/materia/140701,2020-02-18,REQ,,00018,2020,REQ 18/2020 - CDIR,Não
141099,http://legis.senado.gov.br/dadosabertos/materia/141099,2020-03-12,REQ,,00018,2020,REQ 18/2020 - CAE,Sim
140816,http://legis.senado.gov.br/dadosabertos/materia/140816,2020-03-02,REQ,,00018,2020,REQ 18/2020 - CCT,Sim
140870,http://legis.senado.gov.br/dadosabertos/materia/140870,2020-03-03,REQ,,00018,2020,REQ 18/2020 - CAS,Sim
141060,http://legis.senado.gov.br/dadosabertos/materia/141060,2020-03-11,REQ,,00018,2020,REQ 18/2020 - CMA,Sim
140921,http://legis.senado.gov.br/dadosabertos/materia/140921,2020-03-04,REQ,,00018,2020,REQ 18/2020 - CCJ,Sim
140971,http://legis.senado.gov.br/dadosabertos/materia/140971,2020-03-06,REQ,,00018,2020,REQ 18/2020 - CDH,Sim
140702,http://legis.senado.gov.br/dadosabertos/materia/140702,2020-02-18,REQ,,00019,2020,REQ 19/2020 - CDIR,Não
140923,http://legis.senado.gov.br/dadosabertos/materia/140923,2020-03-04,REQ,,00019,2020,REQ 19/2020 - CCJ,Sim
141061,http://legis.senado.gov.br/dadosabertos/materia/141061,2020-03-11,REQ,,00019,2020,REQ 19/2020 - CMA,Sim
141053,http://legis.senado.gov.br/dadosabertos/materia/141053,2020-03-11,REQ,,00019,2020,REQ 19/2020 - CCT,Sim
140972,http://legis.senado.gov.br/dadosabertos/materia/140972,2020-03-06,REQ,,00019,2020,REQ 19/2020 - CDH,Sim
140871,http://legis.senado.gov.br/dadosabertos/materia/140871,2020-03-03,REQ,,00019,2020,REQ 19/2020 - CAS,Sim
140715,http://legis.senado.gov.br/dadosabertos/materia/140715,2020-02-18,REQ,,00020,2020,REQ 20/2020 - CDIR,Não
141086,http://legis.senado.gov.br/dadosabertos/materia/141086,2020-03-11,REQ,,00020,2020,REQ 20/2020 - CCT,Sim
141081,http://legis.senado.gov.br/dadosabertos/materia/141081,2020-03-12,REQ,,00020,2020,REQ 20/2020 - CMA,Sim
140924,http://legis.senado.gov.br/dadosabertos/materia/140924,2020-03-04,REQ,,00020,2020,REQ 20/2020 - CCJ,Sim
140874,http://legis.senado.gov.br/dadosabertos/materia/140874,2020-03-03,REQ,,00020,2020,REQ 20/2020 - CAS,Não
140973,http://legis.senado.gov.br/dadosabertos/materia/140973,2020-03-06,REQ,,00020,2020,REQ 20/2020 - CDH,Sim
140720,http://legis.senado.gov.br/dadosabertos/materia/140720,2020-02-18,REQ,,00021,2020,REQ 21/2020 - CDIR,Sim
141088,http://legis.senado.gov.br/dadosabertos/materia/141088,2020-03-11,REQ,,00021,2020,REQ 21/2020 - CCT,Sim
140879,http://legis.senado.gov.br/dadosabertos/materia/140879,2020-03-04,REQ,,00021,2020,REQ 21/2020 - CAS,Não
